uniqueId,date,name,school,type,rating,tuition_fee,acceptance_rate
140525142071376,2024-07-20,CS401,Caltech,Stem,5,18827,76.54
140525142078288,2024-11-22,CS501,Caltech,Stem,5,23745,72.74
140525142065360,2024-10-15,CS501,Caltech,Stem,3,20447,85.45
140525142073936,2024-10-11,CS401,Caltech,Stem,5,17385,52.47
140525142069392,2024-11-06,CS401,Caltech,Stem,4,17880,87.42
140525142068880,2024-07-11,CS501,Caltech,Stem,5,20385,54.03
140525142079760,2024-06-17,CS501,Caltech,Stem,3,22921,97.69
140525142075472,2024-05-24,CS501,Caltech,Stem,5,21656,95.24
140525142067600,2024-07-16,CS501,Caltech,Stem,5,20456,77.6
140525142073168,2024-05-15,CS401,Caltech,Stem,5,16134,91.3
140525142079056,2024-11-06,CS501,Caltech,Stem,5,,
140525142075984,2024-04-19,CS401,Caltech,Stem,3,16483,78.96
140525142066640,2024-07-17,CS501,Caltech,Stem,4,20777,91.74
140525142080528,2024-11-22,CS501,Caltech,Stem,4,21234,80.47
140525142074960,2024-11-28,CS401,Caltech,Stem,4,15579,88.23
140525142077008,2024-07-24,CS501,Caltech,Stem,4,21281,95.06
140525142065872,,CS401,Caltech,Stem,3,15871,92.14
140525139381392,2024-12-20,CS401,Caltech,Stem,5,15330,96.16
140525139383696,2024-12-15,CS401,Caltech,Stem,3,17022,73.22
140525139381136,2024-04-08,CS501,Caltech,Stem,3,22516,95.05
140525139388048,2024-09-10,CS501,Caltech,Stem,4,,
140525139393680,2024-09-05,CS501,Caltech,Stem,,20689,98.27
140525139379856,2024-08-14,CS401,Caltech,Stem,4,17534,89.09
140525139378896,2024-09-25,CS601,Caltech,Stem,4,26222,94.95
140525139387536,2024-11-14,CS401,Caltech,Stem,4,16159,85.58
140525139379600,2024-12-17,CS401,Caltech,Stem,5,16255,98.24
140525139384976,2024-10-29,CS501,Caltech,Stem,3,21889,72.89
140525139389072,2024-07-22,CS401,Caltech,Stem,5,18353,82.02
140525139391376,2024-09-16,CS401,Caltech,Stem,5,16200,93.25
140525139386000,2024-12-28,CS501,Caltech,Stem,5,20369,68.78
140525139392656,2024-02-08,CS401,Caltech,Stem,5,16721,67.74
140525139382160,2024-06-16,CS401,Caltech,Stem,5,15204,83.01
140525139388816,2024-11-29,CS501,Caltech,Stem,5,20280,84.26
140525139383952,2024-12-02,CS501,Caltech,Stem,3,21167,85.18
140525139386256,2024-10-18,CS501,Caltech,Stem,4,20149,97.72
140525139382672,,CS501,Caltech,Stem,3,22768,91.4
140525139384208,2024-11-28,CS501,Caltech,Stem,3,20069,73.24
140525139392400,2024-12-25,CS501,Caltech,Stem,3,20764,62.95
140525139387024,2024-10-23,CS501,Caltech,Stem,5,20840,98.84
140525139387792,2024-12-18,CS401,Caltech,Stem,4,,
140525139383440,2024-12-01,CS501,Caltech,Stem,2,21724,63.08
140525139388304,2024-12-08,CS401,Caltech,Stem,5,17406,86.14
140525139383184,2024-11-15,CS501,Caltech,Stem,3,20281,88.08
140525139382928,2024-08-26,CS401,Caltech,Stem,5,17166,81.77
140525139394448,2024-05-26,CS401,Caltech,Stem,3,16113,56.68
140525139392144,2024-07-16,CS501,Caltech,Stem,4,22661,86.92
140525139393936,2024-12-14,CS501,Caltech,Stem,3,20193,77.13
140525139381904,2024-08-06,CS501,Caltech,Stem,4,21917,88.25
140525139389328,2024-10-27,CS501,Caltech,Stem,4,21223,85.29
140525139391632,2024-11-25,CS501,Caltech,Stem,,20512,95.22
140525188835792,2024-11-27,CS501,Caltech,Stem,3,20486,96.5
140525188840528,2024-07-13,CS401,Caltech,Stem,4,16269,66.55
140525188834000,2024-04-06,CS501,Caltech,Stem,2,20320,95.86
140525188838352,2024-10-17,CS501,Caltech,Stem,3,20942,95.53
140525188835536,2024-10-23,CS401,Caltech,Stem,5,16110,94.6
140525188837648,2024-11-08,CS601,Caltech,Stem,5,28106,91.09
140525188834832,2024-11-30,CS401,Caltech,Stem,4,16031,98.86
140525188838992,2024-10-20,CS401,Caltech,Stem,3,15736,93.86
140525188837072,2024-10-13,CS501,Caltech,Stem,,20120,68.58
140525188840272,2024-12-20,CS501,Caltech,Stem,4,20397,94.55
140525188834896,2024-04-12,CS401,Caltech,Stem,2,15483,91.84
140525188837968,2024-08-01,CS401,Caltech,Stem,4,15901,66.59
140525188834320,2024-05-27,CS501,Caltech,Stem,4,22834,72.62
140525188833232,2024-06-20,CS401,Caltech,Stem,3,16009,94.83
140525188833104,2024-10-16,CS401,Caltech,Stem,3,15954,63.17
140525188835856,2024-11-08,CS401,Caltech,Stem,3,15975,95.53
140525188837456,2024-09-13,CS501,Caltech,Stem,4,20545,96.63
140525188838416,2024-11-17,CS501,Caltech,Stem,4,21960,80.26
140525188830672,2024-11-04,CS501,Caltech,Stem,4,20478,84.88
140525188830416,2024-12-16,CS501,Caltech,Stem,5,23012,68.18
140525188834192,2024-12-13,CS401,Caltech,Stem,5,15150,66.35
140525188833488,2024-11-02,CS501,Caltech,Stem,4,22951,98.71
140525188838672,2024-10-15,CS401,Caltech,Stem,3,17743,71.44
140525188835216,2024-07-20,CS401,Caltech,Stem,3,18775,59.64
140525188836176,2024-12-06,CS401,Caltech,Stem,5,15137,83.24
140525188834640,2024-09-29,CS501,Caltech,Stem,4,20612,75.83
140525188833424,2024-10-06,CS401,Caltech,Stem,5,17993,93.6
140525188840400,2024-08-11,CS401,Caltech,Stem,2,15666,80.18
140525188837840,2024-11-21,CS501,Caltech,Stem,5,20704,77.64
140525188832848,2024-12-24,CS401,Caltech,Stem,4,15872,78.07
140525188831376,2024-10-28,CS401,Caltech,Stem,2,17813,81.35
140525188837712,2024-11-05,CS401,Caltech,Stem,4,,
140525188840848,,CS401,Caltech,Stem,5,15287,81.95
140525188836240,2024-09-25,CS501,Caltech,Stem,3,20158,94.79
140525188830992,2024-10-04,CS401,Caltech,Stem,4,15848,98.1
140525188836560,2024-10-11,CS401,Caltech,Stem,,15213,93.99
140525188830032,2024-11-09,CS501,Caltech,Stem,3,21389,75.33
140525188837264,2024-11-07,CS501,Caltech,Stem,4,20613,59.3
140525188838928,2024-07-09,CS501,Caltech,Stem,5,22132,86.01
140525188837904,2024-05-16,CS501,Caltech,Stem,3,20579,95.28
140525188834704,,CS401,Caltech,Stem,5,,
140525188830736,2024-12-07,CS401,Caltech,Stem,4,15314,84.77
140525188837200,2024-05-26,CS501,Caltech,Stem,4,,
140525188836944,2024-10-25,CS601,Caltech,Stem,4,26102,66.68
140525188840592,2024-11-30,CS401,Caltech,Stem,4,15258,94.31
140525188834064,2024-12-19,CS401,Caltech,Stem,4,15422,87.03
140525188830224,2024-09-20,CS501,Caltech,Stem,4,21004,95.76
140525188829200,2024-03-17,CS401,Caltech,Stem,4,15012,97.06
140525188833168,2024-12-09,CS501,Caltech,Stem,5,22869,74.33
140525188839632,,CS501,Caltech,Stem,4,,
140525188837136,2024-09-27,CS401,Caltech,Stem,5,15113,72.98
140525188839440,2024-09-12,CS401,Caltech,Stem,4,,
140525188830352,2024-11-03,CS501,Caltech,Stem,4,21506,98.88
140525188841360,2024-09-08,CS401,Caltech,Stem,5,17638,91.98
140525188835984,2024-08-06,CS401,Caltech,Stem,2,15015,73.81
140525188831632,2024-11-19,CS401,Caltech,Stem,3,16012,79.36
140525188836432,2024-08-14,CS501,Caltech,Stem,5,20305,54.67
140525188839952,2024-03-20,CS401,Caltech,Stem,5,15378,72.02
140525188834448,2024-10-28,CS501,Caltech,Stem,4,21121,55.87
140525188841424,2024-06-28,CS401,Caltech,Stem,3,16829,94.46
140525205014096,2024-10-22,CS501,Caltech,Stem,4,21944,98.15
140525202913744,2024-07-28,CS401,Caltech,Stem,4,15272,93.38
140525239713040,2024-11-17,CS401,Caltech,Stem,5,15254,92.59
140525239712976,2024-11-05,CS401,Caltech,Stem,3,16568,95.89
140525239710160,2024-11-03,CS401,Caltech,Stem,4,17560,68.15
140525239712848,2024-10-23,CS501,Caltech,Stem,5,21205,61.89
140526252913296,2024-12-22,CS401,Caltech,Stem,5,18759,91.91
140526252912848,2024-11-24,CS401,Caltech,Stem,3,15432,87.7
140525202975440,2024-12-28,CS401,Caltech,Stem,5,16860,83.97
140526243951760,2024-07-02,CS401,Caltech,Stem,4,16442,98.22
140526243944016,2024-04-07,CS401,Caltech,Stem,4,15960,95.8
140526243948624,2024-08-08,CS401,Caltech,Stem,3,,
140526243952400,2024-08-06,CS401,Caltech,Stem,4,15041,77.61
140526254465232,2024-12-26,CS401,Caltech,Stem,2,16051,91.32
140526253126672,2024-12-02,CS501,Caltech,Stem,5,20060,89.53
140526253119696,2024-09-18,CS501,Caltech,Stem,5,21430,71.44
140526253129680,2024-08-29,CS501,Caltech,Stem,4,20362,82.49
140525119827600,2024-11-22,CS401,Caltech,Stem,5,15537,86.68
140525119825040,2024-08-18,CS501,Caltech,Stem,4,22789,81.5
140525119825744,2024-10-23,CS601,Caltech,Stem,2,25584,93.13
140525119830608,2024-12-18,CS501,Caltech,Stem,,22282,83.3
140525119823440,2024-08-14,CS401,Caltech,Stem,5,16458,97.47
140525119819024,2024-09-14,CS401,Caltech,Stem,5,17268,78.73
140525119818256,2024-11-27,CS501,Caltech,Stem,3,20165,90.63
140525119827408,2024-12-21,CS501,Caltech,Stem,,21157,89.5
140525119826896,2024-12-02,CS501,Caltech,Stem,5,22873,83.44
140525119825680,2024-10-01,CS501,Caltech,Stem,4,20274,80.55
140525119830480,2024-10-14,CS401,Caltech,Stem,5,17465,81.74
140525119819600,2024-12-04,CS501,Caltech,Stem,4,21799,87.54
140525119826064,2024-10-28,CS501,Caltech,Stem,4,21704,92.0
140525119826832,2024-07-06,CS501,Caltech,Stem,3,20107,82.45
140525119820304,2024-12-08,CS501,Caltech,Stem,4,23223,54.88
140525119816912,2024-10-13,CS401,Caltech,Stem,5,18466,86.68
140525119831120,2024-11-06,CS501,Caltech,Stem,3,,
140525119822544,2024-12-25,CS401,Caltech,Stem,,15160,94.7
140525119819536,2024-09-22,CS401,Caltech,Stem,5,15517,95.88
140525119818512,2024-05-16,CS401,Caltech,Stem,5,17731,98.33
140525119830288,2024-10-13,CS501,Caltech,Stem,4,22787,82.4
140525119828176,2024-10-07,CS501,Caltech,Stem,5,21075,81.42
140525119821584,2024-10-24,CS401,Caltech,Stem,3,16221,79.95
140525119822928,2024-07-22,CS401,Caltech,Stem,3,18555,88.35
140525119818064,2024-10-30,CS401,Caltech,Stem,4,17504,95.5
140525119827984,2024-07-10,CS501,Caltech,Stem,,20328,75.85
140525119829136,2024-07-10,CS501,Caltech,Stem,4,20799,66.39
140525119822096,2024-09-06,CS501,Caltech,Stem,3,22767,98.94
140525119819216,2024-10-23,CS401,Caltech,Stem,5,17508,95.86
140525119816016,2024-11-30,CS501,Caltech,Stem,4,21940,98.57
140525119831952,2024-08-14,CS401,Caltech,Stem,5,18304,87.2
140525119818896,2024-12-16,CS501,Caltech,Stem,5,20643,94.72
140525119825168,2024-08-15,CS501,Caltech,Stem,4,20402,91.81
140525119826192,2024-11-29,CS401,Caltech,Stem,5,16513,83.29
140525119817936,2024-09-14,CS501,Caltech,Stem,4,20799,96.2
140525119824080,2024-08-03,CS401,Caltech,Stem,4,15887,69.95
140525119819408,2024-11-09,CS401,Caltech,Stem,5,17769,97.21
140525119827664,2024-11-15,CS501,Caltech,Stem,4,,
140525119819984,2024-10-12,CS401,Caltech,Stem,3,17551,89.18
140525119829200,2024-11-11,CS501,Caltech,Stem,5,22391,88.87
140525119822352,2024-05-15,CS501,Caltech,Stem,,22295,92.88
140525119826512,2024-09-26,CS401,Caltech,Stem,5,16129,77.69
140525119820880,2024-06-13,CS601,Caltech,Stem,4,25546,98.41
140525119826128,2024-10-25,CS401,Caltech,Stem,4,17443,85.52
140525119831376,2024-09-28,CS501,Caltech,Stem,3,21780,87.8
140525119819856,2024-11-02,CS401,Caltech,Stem,4,15675,94.76
140525119825488,2024-07-24,CS501,Caltech,Stem,4,22560,96.69
140525119828688,2024-12-27,CS401,Caltech,Stem,3,15490,97.79
140525119828560,2024-10-25,CS601,Caltech,Stem,3,,
140525119822992,2024-11-19,CS401,Caltech,Stem,3,15253,85.78
140525119828304,2024-08-05,CS501,Caltech,Stem,5,23321,93.63
140525119825360,2024-11-28,CS401,Caltech,Stem,4,,
140525119820560,2024-08-14,CS401,Caltech,Stem,4,15966,86.11
140525119819152,2024-08-31,CS401,Caltech,Stem,4,16319,94.89
140525119829712,2024-11-29,CS501,Caltech,Stem,4,20276,92.33
140525119816976,2024-11-27,CS401,Caltech,Stem,2,15224,82.47
140525119822160,2024-12-05,CS501,Caltech,Stem,2,20329,97.44
140525119825552,2024-12-17,CS501,Caltech,Stem,4,,
140525119819728,2024-07-22,CS401,Caltech,Stem,5,16553,57.28
140525119817360,2024-10-24,CS401,Caltech,Stem,3,15513,75.14
140525119824144,2024-10-14,CS501,Caltech,Stem,3,21134,80.47
140525119817488,2024-04-07,CS601,Caltech,Stem,5,25671,87.41
140525119816848,2024-10-03,CS501,Caltech,Stem,5,21811,73.38
140525119823184,2024-11-06,CS501,Caltech,Stem,4,,
140525119816784,2024-12-18,CS501,Caltech,Stem,4,22002,89.45
140525119824848,2024-08-12,CS501,Caltech,Stem,4,20984,86.33
140525119824336,2024-12-10,CS501,Caltech,Stem,4,23798,93.92
140525119826256,2024-12-05,CS601,Caltech,Stem,,25062,98.33
140525119821904,2024-12-09,CS401,Caltech,Stem,4,16828,55.8
140525119827344,2024-12-05,CS401,Caltech,Stem,5,15783,85.73
140525119831696,2024-12-22,CS501,Caltech,Stem,4,20251,96.11
140525119825616,2024-11-06,CS601,Caltech,Stem,4,25406,90.92
140525119818000,2024-07-29,CS401,Caltech,Stem,3,15816,59.87
140525119816656,2024-12-15,CS401,Caltech,Stem,4,18533,92.26
140525119824784,2024-12-13,CS401,Caltech,Stem,5,16230,75.33
140525119822480,2024-12-03,CS401,Caltech,Stem,3,16363,63.23
140525119823952,2024-11-15,CS401,Caltech,Stem,4,15309,73.62
140525119816272,2024-01-01,CS401,Caltech,Stem,4,15352,90.05
140525119830032,2024-12-19,CS401,Caltech,Stem,5,16443,72.94
140525119830416,2024-10-23,CS601,Caltech,Stem,4,28088,98.76
140525119830352,2024-11-20,CS401,Caltech,Stem,4,15661,88.49
140525119830224,,CS501,Caltech,Stem,3,21949,83.68
140525119823376,2024-09-23,CS501,Caltech,Stem,3,20987,71.29
140525119820816,2024-09-13,CS401,Caltech,Stem,3,16481,97.56
140525119829072,2024-10-04,CS501,Caltech,Stem,3,21754,93.06
140525119830736,2024-12-19,CS401,Caltech,Stem,4,16740,91.56
140525119817552,2024-08-28,CS401,Caltech,Stem,4,,
140525119830160,2024-11-21,CS501,Caltech,Stem,4,21480,76.46
140525119829392,2024-10-18,CS401,Caltech,Stem,4,15068,90.08
140525119817808,,CS401,Caltech,Stem,3,17634,65.43
140525119826576,2024-12-07,CS501,Caltech,Stem,4,21155,83.98
140525119824528,2024-08-19,CS501,Caltech,Stem,4,21401,82.76
140525119826320,2024-09-01,CS401,Caltech,Stem,2,15759,59.8
140525119819792,2024-03-26,CS401,Caltech,Stem,5,17263,74.25
140525119821136,2024-09-19,CS501,Caltech,Stem,4,20728,95.44
140525119818320,2024-12-11,CS501,Caltech,Stem,3,21317,98.64
140525119831056,2024-04-21,CS401,Caltech,Stem,5,16931,79.89
140525119828112,2024-10-04,CS501,Caltech,Stem,5,22108,94.08
140525119828048,2024-10-08,CS401,Caltech,Stem,4,15696,74.69
140525119818128,2024-10-20,CS401,Caltech,Stem,3,15868,83.54
140525119824400,2024-08-04,CS501,Caltech,Stem,3,22570,90.74
140525119829968,2024-07-01,CS401,Caltech,Stem,2,17926,74.37
140525119826384,2024-08-02,CS501,Caltech,Stem,5,20509,90.5
140525119818192,2024-11-12,CS501,Caltech,Stem,4,21852,65.31
140525119829584,2024-07-26,CS401,Caltech,Stem,5,15036,71.63
140525119825808,2024-08-10,CS501,Caltech,Stem,5,20633,97.61
140525119824656,2024-11-11,CS401,Caltech,Stem,3,15630,64.68
140525119825232,2024-09-14,CS501,Caltech,Stem,4,20207,79.39
140525119831824,2024-08-30,CS501,Caltech,Stem,4,,
140525119826768,2024-09-28,CS401,Caltech,Stem,5,15817,94.79
140525119831888,2024-10-04,CS401,Caltech,Stem,4,16451,50.44
140525119818448,2024-12-02,CS501,Caltech,Stem,4,20289,91.71
140525119826448,2024-10-25,CS501,Caltech,Stem,4,20873,77.89
140525119831632,2024-10-04,CS601,Caltech,Stem,4,25223,82.67
140525119831184,2024-09-21,CS401,Caltech,Stem,4,15780,86.48
140525119817424,2024-11-06,CS501,Caltech,Stem,4,20136,94.58
140525119825104,2024-12-13,CS401,Caltech,Stem,4,19361,85.71
140525119828880,2024-12-15,CS501,Caltech,Stem,5,20445,94.78
140525119830928,2024-12-16,CS501,Caltech,Stem,4,20064,87.19
140525119815760,2024-11-24,CS501,Caltech,Stem,3,20172,75.25
140525119817744,2024-10-22,CS401,Caltech,Stem,5,17026,90.25
140525119820432,2024-12-13,CS501,Caltech,Stem,5,20026,98.31
140525119830544,2024-09-03,CS501,Caltech,Stem,5,22889,88.57
140525119826000,2024-09-03,CS401,Caltech,Stem,4,18510,97.01
140525119820944,2024-11-14,CS501,Caltech,Stem,5,21938,71.06
140525119818832,2024-11-22,CS401,Caltech,Stem,3,15097,84.9
140525119819472,2024-05-26,CS401,Caltech,Stem,5,16546,89.6
140526254572432,,CS401,Caltech,Stem,4,17640,89.99
140525191805584,2024-11-14,CS401,Caltech,Stem,5,18231,97.93
140525134475856,2024-12-22,CS401,Caltech,Stem,5,15828,86.64
140525134465232,2024-08-25,CS501,Caltech,Stem,4,21367,80.68
140525134466256,2024-07-19,CS401,Caltech,Stem,4,,
140525134476368,2024-12-14,CS401,Caltech,Stem,5,,
140525134475344,2024-09-30,CS401,Caltech,Stem,3,16200,87.48
140525134471504,2024-09-29,CS501,Caltech,Stem,5,20647,96.19
140525134468752,2024-12-22,CS401,Caltech,Stem,4,15554,89.05
140525134472528,2024-09-02,CS601,Caltech,Stem,4,26027,87.44
140525134469200,2024-09-29,CS501,Caltech,Stem,4,,
140525134466448,2024-09-10,CS401,Caltech,Stem,5,15076,67.24
140525134475600,,CS501,Caltech,Stem,4,20799,84.8
140525134463952,2024-03-05,CS401,Caltech,Stem,5,15090,82.92
140525134468944,2024-10-20,CS501,Caltech,Stem,5,22101,66.49
140525134464464,2024-09-11,CS601,Caltech,Stem,3,26123,92.83
140525134463440,2024-12-25,CS501,Caltech,Stem,,20124,96.31
140525134476624,2024-07-29,CS501,Caltech,Stem,5,22000,65.58
140525134476112,2024-11-18,CS401,Caltech,Stem,4,16987,80.0
140525134472272,2024-11-10,CS401,Caltech,Stem,3,16370,77.86
140525134478160,2024-06-26,CS501,Caltech,Stem,5,21072,73.77
140525134472784,2024-09-01,CS401,Caltech,Stem,3,,
140525134468240,2024-06-08,CS401,Caltech,Stem,4,15797,75.08
140525134465744,2024-11-11,CS501,Caltech,Stem,3,,
140525134474320,2024-10-05,CS501,Caltech,Stem,2,23924,97.33
140525134469968,2024-10-13,CS401,Caltech,Stem,4,15008,96.33
140525134474576,2024-12-21,CS401,Caltech,Stem,3,16391,96.26
140525134466704,2024-12-27,CS501,Caltech,Stem,5,,
140525134463696,2024-12-27,CS501,Caltech,Stem,4,22137,75.73
140525134473296,2024-09-28,CS401,Caltech,Stem,5,15765,93.28
140525134477648,2024-11-04,CS401,Caltech,Stem,3,17904,65.9
140525134477392,2024-09-29,CS501,Caltech,Stem,5,,
140525134479184,2024-08-14,CS501,Caltech,Stem,2,20497,71.7
140525134465488,2024-11-15,CS401,Caltech,Stem,4,15099,92.35
140525134478928,2024-10-30,CS501,Caltech,Stem,4,22305,50.74
140525134474064,2024-07-08,CS401,Caltech,Stem,3,16848,88.63
140526254660304,,CS501,Caltech,Stem,4,,
140525180001104,2024-08-24,CS501,Caltech,Stem,5,22309,98.14
140525180000784,2024-10-31,CS401,Caltech,Stem,4,15093,94.61
140525179994896,2024-10-25,CS501,Caltech,Stem,4,20044,77.7
140525180010384,2024-12-29,CS401,Caltech,Stem,4,18111,70.74
140525179998608,2024-12-19,CS501,Caltech,Stem,3,20169,57.04
140525180004688,2024-07-05,CS401,Caltech,Stem,3,15859,75.21
140525180000208,2024-12-25,CS501,Caltech,Stem,4,20792,87.07
140525179999888,2024-08-20,CS501,Caltech,Stem,5,,
140525180003664,2024-10-22,CS401,Caltech,Stem,2,15759,97.59
140525180009488,2024-09-20,CS401,Caltech,Stem,4,15526,89.33
140525180008208,2024-07-31,CS401,Caltech,Stem,4,17356,96.62
140525180010256,2024-12-17,CS501,Caltech,Stem,5,20088,90.07
140525179995600,2024-10-05,CS401,Caltech,Stem,5,17107,85.85
140525180000400,2024-11-11,CS501,Caltech,Stem,5,20706,58.09
140525180001552,2024-09-25,CS501,Caltech,Stem,4,20740,53.31
140525180000464,2024-10-02,CS401,Caltech,Stem,5,15976,84.85
140525180001680,2024-08-31,CS601,Caltech,Stem,3,25591,92.21
140525180007312,2024-06-22,CS401,Caltech,Stem,5,15761,58.06
140525179998224,2024-12-07,CS501,Caltech,Stem,4,23241,66.64
140525180002960,2024-11-09,CS501,Caltech,Stem,4,20618,88.35
140525179994448,2024-10-17,CS601,Caltech,Stem,4,26852,95.3
140525179998928,2024-07-12,CS501,Caltech,Stem,5,21300,90.11
140525180002640,2024-05-29,CS501,Caltech,Stem,3,20389,92.69
140525180004816,2024-11-24,CS501,Caltech,Stem,4,20662,96.18
140525179997968,2024-12-15,CS401,Caltech,Stem,4,16184,84.36
140525179999120,2024-08-04,CS401,Caltech,Stem,5,17087,91.26
140525180009616,2024-08-04,CS401,Caltech,Stem,5,15277,75.45
140525179999696,2024-11-27,CS501,Caltech,Stem,5,20902,91.81
140525180008464,2024-11-03,CS501,Caltech,Stem,4,20768,62.67
140525180005456,2024-11-27,CS501,Caltech,Stem,4,20100,95.54
140525180007376,2024-09-08,CS401,Caltech,Stem,3,15006,97.49
140525180003088,2024-02-15,CS501,Caltech,Stem,4,,
140525180000272,2024-10-23,CS501,Caltech,Stem,,22183,76.13
140525180000656,2024-08-30,CS501,Caltech,Stem,3,20166,67.86
140525180001808,2024-10-21,CS601,Caltech,Stem,5,25008,79.4
140525179996496,2024-06-28,CS401,Caltech,Stem,4,15842,96.07
140525180008016,2024-08-15,CS501,Caltech,Stem,4,,
140525180007568,2024-12-07,CS401,Caltech,Stem,4,15840,86.61
140525180006736,2024-06-09,CS501,Caltech,Stem,5,20472,50.93
140525179997456,2024-08-10,CS501,Caltech,Stem,3,21071,81.23
140525179995728,2024-09-25,CS501,Caltech,Stem,5,20168,89.32
140525180008528,2024-10-17,CS501,Caltech,Stem,,22008,65.31
140525180003472,,CS401,Caltech,Stem,5,15810,81.71
140525180003984,2024-08-03,CS501,Caltech,Stem,2,20097,95.48
140525179997072,,CS401,Caltech,Stem,4,15488,76.9
140525180009168,2024-11-03,CS401,Caltech,Stem,5,15584,88.22
140525180001488,2024-12-31,CS401,Caltech,Stem,5,17149,73.5
140525180004240,2024-04-06,CS601,Caltech,Stem,4,28748,98.74
140525179997392,2024-12-03,CS401,Caltech,Stem,4,16324,98.11
140525180006608,2024-11-13,CS401,Caltech,Stem,5,16086,90.36
140525179999504,2024-11-06,CS401,Caltech,Stem,4,16399,90.03
140525180006800,2024-09-10,CS501,Caltech,Stem,4,,
140525179995472,2024-11-12,CS401,Caltech,Stem,4,15941,64.15
140525180003920,2024-11-11,CS401,Caltech,Stem,3,16919,58.79
140525179999248,2024-07-01,CS501,Caltech,Stem,4,20684,82.92
140525180005776,2024-11-28,CS401,Caltech,Stem,5,,
140525180001936,2024-12-30,CS501,Caltech,Stem,5,20236,80.97
140525180000016,2024-10-14,CS401,Caltech,Stem,4,16149,96.94
140525180002000,2024-08-09,CS501,Caltech,Stem,3,20322,92.86
140525179999952,2024-10-19,CS501,Caltech,Stem,5,20035,90.69
140525180005264,2024-08-17,CS501,Caltech,Stem,5,22332,81.9
140525180007184,2024-12-24,CS501,Caltech,Stem,3,22215,87.4
140525180003792,2024-08-25,CS401,Caltech,Stem,5,15530,95.51
140525179997136,2024-08-28,CS401,Caltech,Stem,4,15287,91.41
140525179995088,2024-11-02,CS501,Caltech,Stem,4,,
140525179998672,2024-08-08,CS501,Caltech,Stem,4,22063,66.09
140525179997712,2024-07-31,CS501,Caltech,Stem,4,20002,73.38
140525179998992,2024-05-27,CS501,Caltech,Stem,3,22716,97.25
140525180003536,2024-08-27,CS401,Caltech,Stem,4,15574,80.87
140525180000528,2024-09-20,CS401,Caltech,Stem,5,,
140525179999184,2024-10-23,CS601,Caltech,Stem,3,25856,83.54
140525180006224,2024-07-03,CS501,Caltech,Stem,4,20658,94.02
140525180000976,2024-11-27,CS401,Caltech,Stem,2,16218,81.77
140525180001296,2024-03-20,CS501,Caltech,Stem,4,22454,97.19
140525180004944,2024-04-21,CS401,Caltech,Stem,4,15854,96.07
140525179994192,2024-10-21,CS601,Caltech,Stem,4,26284,91.59
140525180009360,2024-11-26,CS501,Caltech,Stem,5,,
140525179994384,2024-11-19,CS401,Caltech,Stem,4,16207,94.24
140525180004496,2024-06-13,CS501,Caltech,Stem,3,20390,78.85
140525180001424,2024-11-15,CS401,Caltech,Stem,,16888,96.28
140525179995344,2024-09-05,CS401,Caltech,Stem,5,15185,94.39
140525179998480,2024-09-01,CS401,Caltech,Stem,3,15866,90.19
140525179995408,2024-11-02,CS501,Caltech,Stem,4,20576,98.18
140525179996240,2024-09-18,CS401,Caltech,Stem,4,16129,95.81
140525179994832,2024-09-12,CS401,Caltech,Stem,,17000,77.72
140525180004176,2024-10-20,CS401,Caltech,Stem,4,16413,98.1
140525180001232,2024-12-03,CS401,Caltech,Stem,5,18414,85.82
140525180006352,2024-09-24,CS501,Caltech,Stem,4,,
140525179996112,2024-09-23,CS601,Caltech,Stem,5,25098,96.53
140525179995856,2024-10-20,CS501,Caltech,Stem,5,21036,98.61
140525180005584,2024-10-14,CS501,Caltech,Stem,4,20048,90.64
140525180009296,2024-08-12,CS401,Caltech,Stem,4,18832,82.09
140525179999440,2024-10-15,CS401,Caltech,Stem,5,15085,73.39
140525180009040,2024-04-07,CS401,Caltech,Stem,,18359,97.58
140525180004560,2024-06-27,CS501,Caltech,Stem,4,20696,90.46
140525180005520,2024-10-17,CS501,Caltech,Stem,4,21013,98.58
140525180008784,2024-08-28,CS501,Caltech,Stem,5,21184,82.76
140525138895440,2024-09-28,CS401,Caltech,Stem,4,15864,61.96
140525138892880,2024-12-15,CS501,Caltech,Stem,5,20130,98.34
140525138899664,2024-10-08,CS501,Caltech,Stem,,23094,83.85
140525138897872,2024-11-27,CS501,Caltech,Stem,3,22529,80.27
140525138896912,2024-11-21,CS401,Caltech,Stem,4,17857,91.09
140525138889040,2024-10-18,CS501,Caltech,Stem,3,21676,71.18
140525138892624,2024-06-18,CS401,Caltech,Stem,3,16152,56.64
140525138897616,2024-07-27,CS501,Caltech,Stem,5,23061,64.2
140525138898128,2024-12-29,CS401,Caltech,Stem,4,17622,96.01
140525138889808,2024-10-04,CS401,Caltech,Stem,4,16227,90.1
140525138888528,2024-09-01,CS501,Caltech,Stem,5,20093,95.95
140525138892368,2024-10-16,CS501,Caltech,Stem,5,20713,93.49
140525138901200,2024-12-12,CS501,Caltech,Stem,4,,
140525138896720,2024-12-12,CS401,Caltech,Stem,4,16651,61.92
140525138891088,2024-11-27,CS401,Caltech,Stem,3,16228,97.51
140525138889296,2024-10-24,CS401,Caltech,Stem,3,16583,83.56
140525138893648,2024-12-07,CS401,Caltech,Stem,4,15148,60.46
140525138889552,2024-09-17,CS501,Caltech,Stem,3,20207,75.56
