uniqueId,date,name,school,type,rating,tuition_fee,acceptance_rate
140525183394192,2024-10-06,CS401,Caltech,Stem,4.0,19109.874457308248,69.93520170043416
140525182712336,2024-08-30,CS401,Caltech,Stem,5.0,15108.0,90.48
140525182701648,2024-12-12,CS401,Caltech,Stem,5.0,15528.0,85.63
140525182699536,2024-10-23,CS501,Caltech,Stem,4.0,21962.0,97.71
140525182699600,2024-09-07,CS501,Caltech,Stem,5.0,20351.0,62.25
140525182704848,2024-11-04,CS401,Caltech,Stem,5.0,16544.0,76.48
140525182706960,2024-11-15,CS401,Caltech,Stem,4.0,17025.0,98.25
140525182700176,2024-03-14,CS401,Caltech,Stem,3.0,15353.0,96.12
140525182698000,2024-09-25,CS401,Caltech,Stem,3.0,19141.0,94.57
140525182703312,2024-11-06,CS401,Caltech,Stem,4.0,15364.0,98.4
140525182700944,2024-11-13,CS501,Caltech,Stem,5.0,19109.874457308248,69.93520170043416
140525182712912,2024-10-23,CS401,Caltech,Stem,4.0,17346.0,85.54
140525182711824,2024-11-23,CS401,Caltech,Stem,5.0,16131.0,88.6
140525182704784,2024-10-17,CS501,Caltech,Stem,4.0,20593.0,62.41
140525182697680,2024-07-16,CS401,Caltech,Stem,5.0,19109.874457308248,69.93520170043416
140525182713552,2024-12-28,CS401,Caltech,Stem,5.0,19109.874457308248,69.93520170043416
140525182705872,2024-12-28,CS401,Caltech,Stem,2.0,15080.0,89.86
140525182704720,2024-10-27,CS401,Caltech,Stem,5.0,16797.0,78.71
140525182699280,2024-12-17,CS501,Caltech,Stem,5.0,20203.0,79.18
140525182706704,2024-05-06,CS401,Caltech,Stem,4.0,15767.0,72.07
140525182705296,2024-12-16,CS501,Caltech,Stem,3.5576437831723657,19109.874457308248,69.93520170043416
140525182711248,2024-09-11,CS401,Caltech,Stem,4.0,16170.0,86.07
140525182711376,2024-11-11,CS601,Caltech,Stem,4.0,26347.0,88.93
140525182699472,2024-09-30,CS401,Caltech,Stem,5.0,17945.0,86.47
140525182709328,2024-07-31,CS501,Caltech,Stem,4.0,20363.0,65.93
140525182698768,2024-04-13,CS401,Caltech,Stem,5.0,16339.0,96.03
140525182701584,2024-10-10,CS501,Caltech,Stem,4.0,21993.0,95.09
140525182704656,2024-12-23,CS501,Caltech,Stem,2.0,20837.0,94.65
140525182698896,2024-12-22,CS401,Caltech,Stem,3.0,15900.0,80.08
140525182701712,2024-10-24,CS401,Caltech,Stem,4.0,16480.0,84.31
140525182713424,2024-11-29,CS501,Caltech,Stem,3.0,21442.0,61.68
140525182712528,2024-10-14,CS601,Caltech,Stem,4.0,25180.0,80.42
140525182703056,2024-09-15,CS501,Caltech,Stem,4.0,21502.0,65.75
140525182702928,2024-12-06,CS601,Caltech,Stem,5.0,25224.0,92.53
140525182706768,2024-10-15,CS401,Caltech,Stem,4.0,15299.0,98.74
140525182698512,2024-11-19,CS401,Caltech,Stem,4.0,15288.0,75.95
140525182702160,2024-09-16,CS401,Caltech,Stem,4.0,16777.0,91.18
140525182702544,2024-12-25,CS501,Caltech,Stem,3.0,22069.0,98.11
140525182699856,2024-11-28,CS401,Caltech,Stem,2.0,19109.874457308248,69.93520170043416
140525182712272,2024-12-30,CS501,Caltech,Stem,5.0,22748.0,76.23
140525182709712,2024-11-09,CS501,Caltech,Stem,4.0,20116.0,97.5
140525182710352,2024-09-30,CS401,Caltech,Stem,4.0,15095.0,81.02
140525182708368,2024-10-05,CS401,Caltech,Stem,3.0,15492.0,94.61
140525182711696,2024-12-28,CS501,Caltech,Stem,3.5576437831723657,22911.0,61.0
140525182709776,2024-12-06,CS401,Caltech,Stem,4.0,15216.0,93.38
140525182699024,2024-04-29,CS501,Caltech,Stem,5.0,21237.0,67.17
140525182709968,2024-10-12,CS501,Caltech,Stem,4.0,19109.874457308248,69.93520170043416
140525182698576,2024-11-22,CS401,Caltech,Stem,5.0,15414.0,70.78
140525182700368,2024-07-18,CS401,Caltech,Stem,4.0,17802.0,75.82
140525182710480,2024-05-27,CS401,Caltech,Stem,3.0,17357.0,68.22
140525182701520,2024-11-09,CS401,Caltech,Stem,4.0,19109.874457308248,69.93520170043416
140525182700240,2024-07-16,CS601,Caltech,Stem,4.0,27146.0,94.62
140525182698384,2024-11-28,CS501,Caltech,Stem,5.0,19109.874457308248,69.93520170043416
140525182712144,2024-05-05,CS501,Caltech,Stem,4.0,21896.0,88.01
140525182704272,2024-11-10,CS401,Caltech,Stem,5.0,15669.0,84.27
140525182713680,2024-05-21,CS401,Caltech,Stem,4.0,16006.0,77.52
140525182711056,2024-12-18,CS501,Caltech,Stem,4.0,23176.0,88.36
140525182707024,2024-11-01,CS401,Caltech,Stem,5.0,15117.0,70.37
140525182709520,2024-12-27,CS501,Caltech,Stem,5.0,22433.0,60.05
140525182709008,2024-09-21,CS401,Caltech,Stem,3.5576437831723657,16007.0,93.75
140525182702736,2024-12-29,CS401,Caltech,Stem,3.0,15983.0,83.45
140525182705552,2024-10-22,CS501,Caltech,Stem,5.0,20177.0,64.39
140525182708752,2024-07-29,CS401,Caltech,Stem,5.0,16083.0,98.73
140525182700752,2024-12-31,CS501,Caltech,Stem,4.0,19109.874457308248,69.93520170043416
140525182705488,2024-10-21,CS501,Caltech,Stem,4.0,20128.0,85.3
140525182708176,2024-09-07,CS501,Caltech,Stem,4.0,20131.0,95.64
140525182706448,2024-08-17,CS501,Caltech,Stem,4.0,20372.0,88.21
140525182709072,2024-09-25,CS401,Caltech,Stem,4.0,17132.0,62.19
140525182708624,2024-11-07,CS401,Caltech,Stem,5.0,15333.0,93.96
140525182698960,2024-07-23,CS401,Caltech,Stem,4.0,15292.0,91.56
140525182710288,2024-11-14,CS501,Caltech,Stem,4.0,20541.0,69.6
140525182711184,2024-12-30,CS401,Caltech,Stem,4.0,15749.0,79.47
140525182708496,2024-12-02,CS501,Caltech,Stem,4.0,21829.0,75.46
140525182710864,2024-06-09,CS501,Caltech,Stem,4.0,21567.0,97.14
140525182706320,2024-09-16,CS401,Caltech,Stem,5.0,15367.0,91.12
140525182697936,2024-09-09,CS401,Caltech,Stem,4.0,16323.0,83.76
140525182701904,2024-09-13,CS501,Caltech,Stem,4.0,20948.0,81.91
140525182706896,2024-08-01,CS501,Caltech,Stem,5.0,21325.0,97.86
140525182704336,2024-12-05,CS401,Caltech,Stem,4.0,15481.0,92.79
140525182706640,2024-10-15,CS501,Caltech,Stem,3.0,20176.0,96.73
140525182704400,2024-12-28,CS501,Caltech,Stem,3.0,21119.0,91.73
140525182713104,2024-12-27,CS601,Caltech,Stem,4.0,27898.0,97.38
140525182705616,2024-11-10,CS501,Caltech,Stem,4.0,21680.0,93.47
140525182709840,2024-08-26,CS401,Caltech,Stem,5.0,17179.0,93.27
140525182708112,2024-10-03,CS401,Caltech,Stem,4.0,15925.0,95.09
140525182712080,2024-12-04,CS401,Caltech,Stem,5.0,15901.0,98.42
140525182698704,2024-08-19,CS501,Caltech,Stem,5.0,20719.0,85.8
140525182706064,2024-12-28,CS501,Caltech,Stem,4.0,20275.0,73.53
140525182707984,2024-07-15,CS401,Caltech,Stem,4.0,17374.0,91.29
140525182702992,2024-08-11,CS501,Caltech,Stem,5.0,22009.0,87.31
140525182703696,2024-09-05,CS501,Caltech,Stem,4.0,23081.0,73.24
140525182707920,2024-07-07,CS501,Caltech,Stem,4.0,20680.0,70.92
140525182712720,2024-10-19,CS401,Caltech,Stem,5.0,16354.0,79.85
140525182701072,2024-12-04,CS401,Caltech,Stem,3.0,19109.874457308248,69.93520170043416
140525182699152,2024-08-25,CS401,Caltech,Stem,3.0,17385.0,92.42
140525182711760,2024-11-11,CS501,Caltech,Stem,5.0,20850.0,88.16
140525182707152,2024-12-02,CS401,Caltech,Stem,4.0,16279.0,81.94
140525182699728,2024-12-16,CS501,Caltech,Stem,4.0,20366.0,89.39
140525182699792,2024-08-27,CS501,Caltech,Stem,5.0,19109.874457308248,69.93520170043416
140525182713232,2024-12-28,CS401,Caltech,Stem,5.0,16039.0,74.53
140525182700560,2024-03-22,CS501,Caltech,Stem,4.0,21861.0,76.78
140525182700816,2024-10-29,CS501,Caltech,Stem,5.0,21021.0,93.24
140525182711888,2024-11-04,CS501,Caltech,Stem,4.0,21871.0,93.87
140525182713616,2024-11-21,CS401,Caltech,Stem,3.0,15969.0,98.64
140525182710992,2024-11-21,CS501,Caltech,Stem,4.0,20394.0,78.62
140525182708816,2024-05-21,CS601,Caltech,Stem,4.0,19109.874457308248,69.93520170043416
140525182713488,2024-11-15,CS401,Caltech,Stem,5.0,16425.0,95.12
140525182707728,2024-11-30,CS501,Caltech,Stem,5.0,22815.0,82.4
140525182710672,2024-10-16,CS401,Caltech,Stem,3.0,15078.0,79.85
140525182699984,2024-12-03,CS501,Caltech,Stem,4.0,21453.0,96.46
140525182702608,2024-10-31,CS501,Caltech,Stem,3.5576437831723657,22051.0,69.52
140525182706832,2024-12-02,CS401,Caltech,Stem,4.0,15102.0,73.3
140525182703184,2024-11-27,CS401,Caltech,Stem,3.0,15528.0,72.94
140525182701840,2024-12-04,CS401,Caltech,Stem,4.0,18673.0,88.52
140525182697872,2024-06-19,CS501,Caltech,Stem,5.0,20444.0,95.13
140525182707216,2024-10-10,CS401,Caltech,Stem,2.0,15742.0,90.97
140525182705104,2024-10-02,CS501,Caltech,Stem,5.0,23312.0,98.44
140525182707792,2024-11-02,CS501,Caltech,Stem,4.0,22771.0,67.74
140525182703376,2024-10-20,CS401,Caltech,Stem,2.0,15660.0,66.97
140525182701328,2024-07-27,CS401,Caltech,Stem,4.0,16766.0,56.72
140525182700112,2024-12-28,CS401,Caltech,Stem,4.0,15974.0,56.03
140525182707280,2024-05-24,CS501,Caltech,Stem,4.0,19109.874457308248,69.93520170043416
140525182707536,2024-12-26,CS401,Caltech,Stem,4.0,15558.0,96.5
140525182703504,2024-08-29,CS501,Caltech,Stem,4.0,19109.874457308248,69.93520170043416
140525182710544,2024-07-07,CS501,Caltech,Stem,4.0,21063.0,78.16
140525182710160,2024-12-04,CS501,Caltech,Stem,4.0,22619.0,74.43
140525182713040,2024-11-09,CS401,Caltech,Stem,4.0,16418.0,76.67
140525182712976,2024-12-23,CS401,Caltech,Stem,4.0,15596.0,78.1
140525182709648,2024-06-05,CS401,Caltech,Stem,4.0,16316.0,87.34
140525182698192,2024-07-07,CS501,Caltech,Stem,2.0,20091.0,69.68
140525182710928,2024-09-23,CS501,Caltech,Stem,5.0,22034.0,65.19
140525182704144,2024-10-18,CS401,Caltech,Stem,5.0,18688.0,98.37
140525182698448,2024-11-11,CS601,Caltech,Stem,4.0,19109.874457308248,69.93520170043416
140525140034064,2024-12-02,CS401,Caltech,Stem,5.0,19109.874457308248,69.93520170043416
140525140042576,2024-12-28,CS401,Caltech,Stem,3.0,18242.0,94.05
140525140043600,2024-10-26,CS401,Caltech,Stem,4.0,15685.0,84.13
140525140040720,2024-10-11,CS401,Caltech,Stem,4.0,15863.0,97.91
140525140036816,2024-10-03,CS401,Caltech,Stem,2.0,15837.0,50.58
140525140045136,2024-10-29,CS501,Caltech,Stem,5.0,20395.0,83.91
140525140048272,2024-11-23,CS401,Caltech,Stem,3.5576437831723657,15267.0,78.57
140525140037776,2024-11-21,CS401,Caltech,Stem,4.0,16544.0,84.82
140525140037456,2024-11-23,CS401,Caltech,Stem,4.0,19109.874457308248,69.93520170043416
140525140038480,2024-10-07,CS501,Caltech,Stem,5.0,20091.0,96.26
140525140044432,2024-04-21,CS601,Caltech,Stem,3.5576437831723657,25022.0,94.15
140525140035792,2024-05-20,CS501,Caltech,Stem,4.0,19109.874457308248,69.93520170043416
140525140035152,2024-09-26,CS401,Caltech,Stem,4.0,18039.0,94.64
140525140039504,2024-10-10,CS401,Caltech,Stem,5.0,17275.0,96.11
140525140047632,2024-09-19,CS401,Caltech,Stem,5.0,19109.874457308248,69.93520170043416
140525140039888,2024-11-19,CS501,Caltech,Stem,3.0,19109.874457308248,69.93520170043416
140525140036048,2024-10-21,CS401,Caltech,Stem,4.0,17114.0,90.93
140525140041680,2024-11-14,CS501,Caltech,Stem,5.0,22066.0,75.32
140525140035856,2024-11-01,CS501,Caltech,Stem,5.0,21691.0,74.03
140525140047504,2024-10-29,CS601,Caltech,Stem,5.0,25494.0,98.4
140525140038224,2024-06-27,CS401,Caltech,Stem,3.0,16560.0,95.31
140525140043088,2024-12-28,CS501,Caltech,Stem,1.0,21216.0,98.99
140525140036880,2024-11-12,CS501,Caltech,Stem,4.0,20515.0,84.64
140525140034960,2024-10-29,CS501,Caltech,Stem,4.0,23751.0,52.13
140525140046672,2024-11-15,CS501,Caltech,Stem,4.0,20861.0,87.67
140525140048528,2024-05-23,CS501,Caltech,Stem,5.0,20998.0,66.36
140525140049616,2024-09-28,CS401,Caltech,Stem,3.5576437831723657,18468.0,92.25
140525140039568,2024-12-06,CS401,Caltech,Stem,3.5576437831723657,17711.0,47.15
140525140037968,2024-12-05,CS601,Caltech,Stem,5.0,26526.0,94.34
140525140037072,2024-08-16,CS401,Caltech,Stem,4.0,15941.0,85.85
140525140037008,2024-12-27,CS401,Caltech,Stem,3.0,15978.0,81.83
140525140033872,2024-12-28,CS401,Caltech,Stem,3.5576437831723657,19109.874457308248,69.93520170043416
140525140041296,2024-09-30,CS401,Caltech,Stem,5.0,16612.0,90.17
140525140042448,2024-12-28,CS501,Caltech,Stem,4.0,20388.0,90.25
140525140036240,2024-12-26,CS601,Caltech,Stem,4.0,25001.0,92.74
140525140035024,2024-03-02,CS401,Caltech,Stem,3.0,17038.0,85.34
140525140047376,2024-11-18,CS501,Caltech,Stem,5.0,20530.0,89.05
140525140048144,2024-10-22,CS501,Caltech,Stem,5.0,24102.0,93.21
140525140047696,2024-12-08,CS501,Caltech,Stem,5.0,21329.0,98.35
140525140035920,2024-09-05,CS601,Caltech,Stem,3.5576437831723657,28398.0,97.95
140525140047312,2024-09-26,CS501,Caltech,Stem,4.0,20391.0,91.17
140525140034640,2024-05-15,CS501,Caltech,Stem,4.0,20089.0,78.64
140525140046608,2024-11-08,CS401,Caltech,Stem,4.0,18202.0,73.91
140525140043344,2024-09-23,CS401,Caltech,Stem,5.0,15685.0,95.55
140525140043664,2024-12-28,CS401,Caltech,Stem,4.0,16520.0,82.6
140525140043152,2024-12-15,CS401,Caltech,Stem,5.0,17150.0,97.02
140525140045840,2024-11-16,CS501,Caltech,Stem,3.0,21589.0,70.43
140525140036112,2024-11-27,CS501,Caltech,Stem,5.0,21232.0,80.98
140525140034512,2024-10-12,CS401,Caltech,Stem,3.0,15136.0,74.45
140525140044560,2024-12-21,CS401,Caltech,Stem,3.0,18170.0,94.88
140525140035472,2024-11-02,CS501,Caltech,Stem,5.0,19109.874457308248,69.93520170043416
140525140041808,2024-11-11,CS401,Caltech,Stem,3.0,16270.0,85.5
140525140040144,2024-07-12,CS401,Caltech,Stem,4.0,18084.0,95.09
140525140036432,2024-10-23,CS401,Caltech,Stem,4.0,16265.0,90.13
140525140037904,2024-08-19,CS401,Caltech,Stem,5.0,15001.0,97.1
140525140045392,2024-11-07,CS501,Caltech,Stem,4.0,20331.0,78.62
140525140040656,2024-07-05,CS501,Caltech,Stem,3.0,23277.0,86.63
140525140040848,2024-12-16,CS401,Caltech,Stem,5.0,17385.0,91.72
140525140049488,2024-12-06,CS401,Caltech,Stem,5.0,17213.0,81.07
140525140046096,2024-09-30,CS401,Caltech,Stem,4.0,18744.0,95.75
140525140049232,2024-09-03,CS501,Caltech,Stem,5.0,21063.0,98.16
140525140035664,2024-10-04,CS501,Caltech,Stem,5.0,21732.0,85.74
140525140040400,2024-06-27,CS401,Caltech,Stem,4.0,15271.0,80.83
140525140043472,2024-11-30,CS501,Caltech,Stem,3.0,20497.0,90.24
140525140036496,2024-10-30,CS501,Caltech,Stem,4.0,21365.0,90.56
140525140034704,2024-12-28,CS401,Caltech,Stem,2.0,16394.0,96.86
140525140044880,2024-08-30,CS401,Caltech,Stem,2.0,16367.0,71.6
140525140038672,2024-12-03,CS501,Caltech,Stem,3.0,23296.0,67.25
140525140045648,2024-12-11,CS501,Caltech,Stem,3.0,20294.0,70.92
140525140035728,2024-06-13,CS401,Caltech,Stem,5.0,16205.0,97.26
140525140046032,2024-08-19,CS501,Caltech,Stem,5.0,20011.0,84.04
140525140035536,2024-12-18,CS401,Caltech,Stem,3.5576437831723657,15053.0,90.69
140525140033744,2024-12-28,CS401,Caltech,Stem,5.0,15887.0,54.42
140525140042896,2024-08-28,CS401,Caltech,Stem,3.5576437831723657,19109.874457308248,69.93520170043416
140525140040336,2024-09-05,CS501,Caltech,Stem,3.0,21759.0,79.32
140525140042320,2024-11-10,CS401,Caltech,Stem,3.0,15380.0,77.69
140525140046800,2024-10-19,CS501,Caltech,Stem,3.0,20196.0,65.16
140525140042064,2024-12-12,CS401,Caltech,Stem,5.0,15515.0,87.37
140525140046224,2024-11-15,CS501,Caltech,Stem,4.0,20203.0,97.6
140525140048912,2024-12-30,CS401,Caltech,Stem,2.0,16684.0,77.97
140525140048976,2024-12-19,CS401,Caltech,Stem,4.0,15962.0,79.85
140525140048208,2024-11-13,CS401,Caltech,Stem,3.0,16607.0,89.53
140525140037520,2024-09-05,CS501,Caltech,Stem,5.0,21120.0,97.69
140525140039760,2024-07-16,CS401,Caltech,Stem,4.0,15552.0,92.62
140525140033936,2024-12-03,CS501,Caltech,Stem,4.0,21375.0,83.47
140525140047248,2024-10-31,CS501,Caltech,Stem,5.0,21710.0,87.92
140525140044048,2024-11-26,CS401,Caltech,Stem,3.0,15157.0,88.32
140525140046864,2024-06-02,CS501,Caltech,Stem,3.0,21586.0,72.22
140525140041104,2024-10-08,CS501,Caltech,Stem,3.0,20123.0,78.58
140525140043728,2024-09-12,CS501,Caltech,Stem,3.0,20741.0,85.71
140525140039120,2024-06-16,CS501,Caltech,Stem,4.0,20034.0,71.79
140525140044368,2024-12-15,CS501,Caltech,Stem,3.0,20381.0,75.82
140525140045264,2024-09-29,CS401,Caltech,Stem,4.0,15091.0,87.07
140525140046736,2024-07-14,CS401,Caltech,Stem,4.0,15149.0,88.79
140525140046928,2024-12-04,CS401,Caltech,Stem,3.5576437831723657,19109.874457308248,69.93520170043416
140525140043408,2024-07-22,CS601,Caltech,Stem,4.0,25495.0,93.64
140525140044816,2024-10-29,CS401,Caltech,Stem,3.0,15212.0,79.6
140525140045968,2024-06-24,CS401,Caltech,Stem,4.0,15666.0,98.9
140525140048784,2024-07-20,CS401,Caltech,Stem,4.0,16794.0,93.73
140525140036176,2024-06-09,CS501,Caltech,Stem,3.0,20593.0,65.19
140525140043024,2024-06-23,CS501,Caltech,Stem,3.0,19109.874457308248,69.93520170043416
140525140045456,2024-07-30,CS501,Caltech,Stem,4.0,20579.0,68.57
140525140048336,2024-11-16,CS501,Caltech,Stem,3.0,21978.0,88.93
140525140034448,2024-08-28,CS501,Caltech,Stem,4.0,20150.0,68.85
140525140040080,2024-12-04,CS501,Caltech,Stem,3.0,20910.0,90.6
140525140048464,2024-11-28,CS501,Caltech,Stem,3.0,21644.0,97.75
140525140041040,2024-04-21,CS501,Caltech,Stem,4.0,22950.0,89.75
140525140045200,2024-03-30,CS501,Caltech,Stem,3.0,20181.0,82.71
140525140048016,2024-12-10,CS501,Caltech,Stem,3.0,23746.0,97.68
140525140045776,2024-11-12,CS401,Caltech,Stem,5.0,15387.0,85.49
140525140037200,2024-11-19,CS501,Caltech,Stem,3.0,21449.0,94.56
140525140036944,2024-05-12,CS501,Caltech,Stem,5.0,20892.0,84.65
140525140044944,2024-09-05,CS401,Caltech,Stem,3.0,16134.0,98.93
140525140036688,2024-12-26,CS501,Caltech,Stem,5.0,20723.0,87.55
140525140045008,2024-12-28,CS401,Caltech,Stem,4.0,16937.0,85.34
140525140035408,2024-09-28,CS601,Caltech,Stem,5.0,25282.0,85.25
140525140049872,2024-09-02,CS501,Caltech,Stem,4.0,20014.0,98.09
140525140038160,2024-10-30,CS601,Caltech,Stem,4.0,27909.0,88.46
140525140047760,2024-08-28,CS501,Caltech,Stem,5.0,22101.0,90.42
140525140035344,2024-07-10,CS501,Caltech,Stem,4.0,19109.874457308248,69.93520170043416
140525140033808,2024-10-17,CS401,Caltech,Stem,3.0,15229.0,79.77
140525140046352,2024-08-27,CS501,Caltech,Stem,5.0,20938.0,88.4
140525140036752,2024-12-26,CS401,Caltech,Stem,4.0,19109.874457308248,69.93520170043416
140525140045328,2024-06-03,CS401,Caltech,Stem,5.0,15054.0,89.45
140525140041744,2024-09-05,CS401,Caltech,Stem,3.5576437831723657,16514.0,87.33
140525140038032,2024-11-26,CS501,Caltech,Stem,2.0,20472.0,92.31
140525140037840,2024-05-04,CS501,Caltech,Stem,5.0,20472.0,91.8
140525140040016,2024-08-01,CS401,Caltech,Stem,3.0,15205.0,79.99
140525140033616,2024-05-04,CS401,Caltech,Stem,5.0,16085.0,93.49
140525140033680,2024-12-27,CS501,Caltech,Stem,4.0,21116.0,72.13
140525140044624,2024-12-26,CS501,Caltech,Stem,4.0,20373.0,96.61
140525140034320,2024-12-10,CS401,Caltech,Stem,5.0,18801.0,87.19
140525140041424,2024-07-09,CS401,Caltech,Stem,4.0,15228.0,88.74
140525140044688,2024-12-28,CS401,Caltech,Stem,4.0,16103.0,82.38
140525134560720,2024-12-28,CS501,Caltech,Stem,5.0,20387.0,95.45
140525134545296,2024-12-04,CS601,Caltech,Stem,4.0,26228.0,85.0
140525134556368,2024-12-14,CS401,Caltech,Stem,5.0,15135.0,86.83
140525134545808,2024-12-14,CS501,Caltech,Stem,5.0,23071.0,70.37
140525134558672,2024-09-24,CS501,Caltech,Stem,5.0,20477.0,81.06
140525134548112,2024-10-14,CS401,Caltech,Stem,4.0,17782.0,93.39
140525134560976,2024-12-19,CS501,Caltech,Stem,4.0,20112.0,87.22
140525134552080,2024-09-14,CS501,Caltech,Stem,3.0,21321.0,79.1
140525134551824,2024-11-14,CS501,Caltech,Stem,3.0,22954.0,86.0
140525134555600,2024-12-25,CS401,Caltech,Stem,3.0,15053.0,84.93
140525134547600,2024-12-09,CS501,Caltech,Stem,4.0,21270.0,97.44
140525134559952,2024-11-10,CS501,Caltech,Stem,4.0,20106.0,78.68
140525134555344,2024-10-02,CS601,Caltech,Stem,5.0,25410.0,79.14
140525134552336,2024-09-23,CS401,Caltech,Stem,3.0,16856.0,77.32
140525134551568,2024-12-11,CS401,Caltech,Stem,4.0,18462.0,84.16
140525134559696,2024-12-28,CS401,Caltech,Stem,4.0,17472.0,49.88
140525134546320,2024-12-27,CS501,Caltech,Stem,5.0,22942.0,97.34
140525134557904,2024-10-02,CS601,Caltech,Stem,5.0,26540.0,94.32
140525134552592,2024-11-12,CS401,Caltech,Stem,3.0,15722.0,75.68
140525134550800,2024-12-01,CS501,Caltech,Stem,5.0,20805.0,80.08
140525134548880,2024-08-27,CS501,Caltech,Stem,2.0,21026.0,87.93
140525134559440,2024-11-23,CS501,Caltech,Stem,3.5576437831723657,20149.0,81.56
140525134555088,2024-12-27,CS501,Caltech,Stem,5.0,22660.0,75.09
140525134546832,2024-09-03,CS501,Caltech,Stem,4.0,20112.0,76.61
140525134549392,2024-12-29,CS401,Caltech,Stem,5.0,15526.0,80.25
140525134547856,2024-07-17,CS501,Caltech,Stem,2.0,20560.0,89.69
140525134546064,2024-11-23,CS501,Caltech,Stem,4.0,20219.0,84.93
140525134545552,2024-07-10,CS401,Caltech,Stem,5.0,17460.0,67.55
140525134550160,2024-12-04,CS401,Caltech,Stem,5.0,16391.0,87.19
140525134560464,2024-09-16,CS401,Caltech,Stem,4.0,15624.0,98.85
140525134549904,2024-10-02,CS501,Caltech,Stem,2.0,21260.0,73.38
140525134552848,2024-08-16,CS501,Caltech,Stem,4.0,20871.0,80.45
140525134556624,2024-08-12,CS601,Caltech,Stem,3.5576437831723657,26988.0,94.0
140525134555856,2024-09-27,CS501,Caltech,Stem,3.0,21295.0,74.23
140525179580560,2024-12-09,CS501,Caltech,Stem,5.0,19109.874457308248,69.93520170043416
140525179581840,2024-08-03,CS401,Caltech,Stem,4.0,15710.0,98.23
140525179568400,2024-10-04,CS401,Caltech,Stem,5.0,15049.0,72.0
140525179574288,2024-09-15,CS501,Caltech,Stem,5.0,21670.0,97.94
140525179582992,2024-10-06,CS401,Caltech,Stem,5.0,18353.0,73.27
140525179579216,2024-12-14,CS501,Caltech,Stem,4.0,23617.0,89.17
140525179584208,2024-11-19,CS501,Caltech,Stem,4.0,20649.0,92.41
140525179569424,2024-09-12,CS501,Caltech,Stem,3.0,21136.0,95.65
140525179575824,2024-06-17,CS501,Caltech,Stem,3.0,20182.0,83.51
140525179578512,2024-09-28,CS501,Caltech,Stem,3.0,21842.0,78.88
140525179570000,2024-11-28,CS501,Caltech,Stem,4.0,21265.0,72.55
140525179574096,2024-08-03,CS501,Caltech,Stem,3.0,20562.0,82.64
140525179581520,2024-12-04,CS401,Caltech,Stem,2.0,15240.0,64.93
140525179569680,2024-08-25,CS501,Caltech,Stem,5.0,20684.0,84.92
140525179570384,2024-09-28,CS601,Caltech,Stem,3.0,25507.0,88.18
140525179581776,2024-07-15,CS501,Caltech,Stem,4.0,20396.0,95.52
140525179576976,2024-10-14,CS401,Caltech,Stem,5.0,16744.0,65.81
140525179572432,2024-06-16,CS401,Caltech,Stem,5.0,15163.0,82.62
140525179573840,2024-09-19,CS401,Caltech,Stem,4.0,19109.874457308248,69.93520170043416
140525179575056,2024-05-07,CS501,Caltech,Stem,5.0,19109.874457308248,69.93520170043416
140525179581200,2024-07-05,CS401,Caltech,Stem,4.0,16951.0,82.83
140525179582032,2024-10-14,CS401,Caltech,Stem,5.0,16563.0,95.55
140525179583248,2024-08-18,CS501,Caltech,Stem,3.0,20022.0,93.47
140525179570128,2024-09-30,CS501,Caltech,Stem,3.0,22665.0,85.14
140525179570448,2024-12-20,CS501,Caltech,Stem,5.0,20600.0,85.25
140525179571664,2024-12-18,CS501,Caltech,Stem,4.0,22070.0,90.43
140525179575760,2024-06-23,CS401,Caltech,Stem,3.5576437831723657,19109.874457308248,69.93520170043416
140525179576336,2024-10-12,CS401,Caltech,Stem,4.0,15256.0,67.08
140525179578768,2024-11-18,CS401,Caltech,Stem,5.0,15670.0,89.28
140525179577488,2024-12-07,CS501,Caltech,Stem,5.0,20664.0,95.99
140525179580816,2024-12-20,CS401,Caltech,Stem,5.0,15055.0,87.16
140525179581456,2024-11-19,CS501,Caltech,Stem,4.0,22443.0,98.2
140525179583504,2024-11-18,CS501,Caltech,Stem,5.0,20076.0,82.76
140525179573648,2024-11-09,CS501,Caltech,Stem,3.5576437831723657,20087.0,88.66
140525179570704,2024-04-21,CS501,Caltech,Stem,4.0,22575.0,93.26
140525179571280,2024-04-11,CS401,Caltech,Stem,4.0,15023.0,91.59
140525179572752,2024-09-22,CS401,Caltech,Stem,5.0,15810.0,84.73
140525179575568,2024-05-29,CS401,Caltech,Stem,4.0,15790.0,66.69
140525179578704,2024-12-28,CS501,Caltech,Stem,5.0,19109.874457308248,69.93520170043416
140525179579472,2024-08-01,CS601,Caltech,Stem,2.0,25052.0,94.49
140525179580688,2024-09-26,CS401,Caltech,Stem,4.0,17195.0,66.13
140525179575696,2024-09-02,CS501,Caltech,Stem,5.0,20822.0,96.74
140525179568208,2024-10-24,CS501,Caltech,Stem,4.0,19109.874457308248,69.93520170043416
140525179580112,2024-10-28,CS401,Caltech,Stem,3.0,15217.0,97.43
140525179578576,2024-11-17,CS401,Caltech,Stem,4.0,15153.0,97.73
140525179577360,2024-09-19,CS501,Caltech,Stem,3.0,20778.0,83.74
140525179579152,2024-12-11,CS401,Caltech,Stem,4.0,15048.0,92.99
140525179579920,2024-07-24,CS401,Caltech,Stem,4.0,15043.0,89.96
